,Song,Artist,Date,Year,Month,Day,Lyrics,Compound,Positive,Negative,Neutral
2078,Chain Of Fools,Little Caesar,1990-07-03,1990,07,03,"K, let's go  [CHORUS] Chain, chain, chain Chain, chain, chain Chain, chain, chain Chain, chain, chain Chain, chain, chain Chain of fools  [Repeat CHORUS]  For five long years, yeah I thought I was your man But I found out now I'm just a link in your chain  Girl, you got me where you want me I ain't nothing but your fool, yeah ...  ",0.6766,0.136,0.033,0.831
2079,Coming Of Age,Damn Yankees,1990-07-03,1990,07,03,"Written by Tommy Shaw, Jack Blades, Ted Nugent  Dressed to kill and lookin' dynomite, with her high-laced stockings and her sweater so tight. I asked her her name, she said her name was ""Maybe.""  Well she walked up to me, and she asked me to chance I said, ""I am lookin' for some wild romance,"" She gave me a wink--she said I should think about it, maybe  She said, ""What you got babe, is what I need. Your kind of love got me on my knees."" I'm so tied up What you got got a hold on me, your kind of love make a man outta me I'm so tied up, you got me so fired up  ...  ",0.1525,0.094,0.074,0.832
2080,Jealous Again,The Black Crowes,1990-07-03,1990,07,03,"Cheat the odds that made you brave to try to gamble at times Well I feel like dirty laundry sending sickness on down the line Tell you why  'Cause I'm jealous, jealous again Thought it time I let you in Yeah, I'm jealous, jealous again Got no time, baby  Always drunk on Sunday, trying to feel like I'm at home Smell the gasoline burning, boys out feeling nervous and cold Oh yeah  I'm jealous, jealous again Thought it time I let you in Jealous, jealous again Got no time, baby ...  ",-0.9698,0.134,0.318,0.548
2081,What It Takes,Aerosmith,1990-07-03,1990,07,03,"There goes my old girlfriend There's another diamond ring And, uh, all those late night promises I guess they don't mean a thing  So baby, what's the story? Did you find another man? Is it easy to sleep in the bed that we made? When you don't look back I guess the feelings start to fade away  I used to feel your fire But now it's cold inside And you're back on the street Like you didn't miss a beat, yeah!  Tell me what it takes to let you go Tell me how the pain's supposed to go Tell me how it is that you can sleep in the night Without thinking you lost everything that was Good in your life to the toss of the dice? Tell me what it takes to let you go  Yeah! ...  ",0.8979,0.125,0.044,0.831
2082,Show Me,Howard Hewett,1990-07-03,1990,07,03,"Every day my imagination anticipates Ways I can show you how much I love you Candy, flowers, priceless pearls Romantic trips around the world, baby, just think  You and me floating on the Caribbean sea So exotic, I just can just feel heat And there’s candlelight with the moon so high Hangin’ in a Spanish sky but before right or wrong, hoo, girl  You’ve got to let me know Just how far to let this go (Ooh) Help me (Darling, please show me) Show me (How to love you)  You’ve got to take my hand Show me that you’ll understand Help me (Hoo, baby) Show me  And if time won’t allow for such an affair, darling, I don’t care We don’t have to go anywhere We’ll stay at home, turn the lights down low, play our favorite video Or better still make our own private show  And we’ll love so deeply, I feel your arms completely With love that only we can share I’ll taste your sweet lips, caress your fingertips But before I go on, hoo, ooh, ooh  You’ve got to let me know (You know, baby) ...  ",0.9961,0.279,0.029,0.692
2083,The Heart Of The Matter,Don Henley,1990-07-03,1990,07,03,"I got the call today, i didn't wanna hear But i knew that it would come An old true friend of ours was talkin' on the phone She said you found someone And i thought of all the bad luck, And the struggles we went through And how i lost me and you lost you What are these voices outside love's open door Make us throw off our contentment And beg for something more?  I'm learning to live without you now But i miss you sometimes The more i know, the less i understand All the things i thought i knew, i'm learning again I've been tryin' to get down to the heart of the matter But my will gets weak And my thoughts seem to scatter But i think it's about forgiveness Forgiveness Even if, even if you don't love me anymore ...  ",-0.3956,0.109,0.12,0.771
2084,I Don't Wanna Cry,Mariah Carey,1991-05-27,1991,05,27,"Once again we sit in silence After all is said and done Only emptiness inside us Baby, look what we've become  We can make a million promises But we still won't change It isn't right to stay together When you only bring each other pain  I don't wanna cry, don't wanna cry Nothing in the world could take us back To where we used to be  Though I've give you my heart and soul I must find a way of letting go ...  ",0.1301,0.088,0.071,0.842
2085,More Than Words,Extreme,1991-05-27,1991,05,27,"Saying ""I love you"" Is not the words I want to hear from you It's not that I want you Not to say But if you only knew  How easy It would be to Show me how you feel More than words Is all you have to do To make it real Then you wouldn't Have to say That you love me Cause I'd already know  What would you do? If my heart Was torn in two More than words To show you feel That your love For me is real What would you say ...  ",0.9332,0.145,0.042,0.814
2086,"I Wanna Sex You Up (From ""New Jack City"")",Color Me Badd,1991-05-27,1991,05,27,"Come inside, take off your coat,  I'll make you feel at home. Now let's pour a glass of wine  'cause now we're all alone. I've been waiting all night  so just let me hold you close to me, 'Cause I've been dyin' for you girl  and make love to me.  Girl you make me feel real good. We can do it 'til we both wake up. Girl, you know I'm hooked on you, ...  ",0.7269,0.09,0.025,0.885
2087,Love Is A Wonderful Thing,Michael Bolton,1991-05-27,1991,05,27,"Birds fly, they don't think twice They simply spread their wings The sun shines, it don't ask why Or what the whole thing means  The same applies to you and I We never question that So good, it's just understood Ain't no conjecture, it's just a matter of fact  Love is a wonderful thing Make ya smile through the pouring rain Love is a wonderful thing I'll say it again and again  Turn your world into one sweet dream Take your heart and make it sing Love, love, love is a wonderful thing Oh yeah  ...  ",0.9932,0.387,0.0,0.613
2088,Rush Rush,Paula Abdul,1991-05-27,1991,05,27,"Ooh, na na na, na na na Ooh, na na na  You're the whisper of a summer breeze You're the kiss that puts my soul at ease What I'm saying is I'm into you  Here's my story and the story goes You give love, you get love And more than heaven knows  You're gonna see I'm gonna run, I'm gonna try I'm gonna take this love right to ya All my heart, all the joy Oh, baby, baby, please  Rush, rush Hurry, hurry lover, come to me Rush, rush I wanna see, I wanna see ya get free with me  Rush, rush I can feel it, I can feel you all through me Rush, rush Ooh, what you do to me  And all I want from you is what you are And even if you're right next to me You're still too far away  If I'm not inside your arms I get dramatic, baby, yes I know But I need you, I want you, oh man, I love you so  You're gonna see I'm gonna run, I'm gonna try I'm gonna take this love right to ya ...  ",0.9933,0.23,0.0,0.77
2089,I Like The Way (The Kissing Game),Hi-Five,1991-05-27,1991,05,27,"All summer long we've been together And I never felt so good Cuz when I'm with you It's such a good time (yes it is) And when you get next to me You make my heart beat fast You throw me back when you smile And when we're alone I know we're in love Cuz I can't get enough, cuz  (I like the way) You kiss me when we're playing the kissing game (I like the way) You keep me looking forward to another day  We've got it good ...  ",0.9822,0.289,0.018,0.693
2090,Losing My Religion,R.E.M.,1991-05-27,1991,05,27,"Oh life, it's bigger It's bigger than you And you are not me The lengths that I will go to The distance in your eyes Oh no, I've said too much I set it up  That's me in the corner That's me in the spotlight Losing my religion Trying to keep up with you And I don't know if I can do it Oh no, I've said too much I haven't said enough  I thought that I heard you laughing I thought that I heard you sing I think I thought I saw you try  ...  ",-0.4215,0.035,0.078,0.887
2091,Touch Me (All Night Long),Cathy Dennis,1991-05-27,1991,05,27,"We're starting it over, we're making way for destiny A time to turn over, a better life for you and me A new recreation, to channel all this energy, hmmm Let's solve the equation, I need to keep you close to me  So baby let your conscience go There's no turning back when love takes hold  Hold me baby, drive me crazy Touch me all night long Make me love you, kiss and hug you Touch me all night long  The more that I see you The more I know that love belongs ...  ",0.9681,0.236,0.043,0.721
2092,Silent Lucidity,Queensryche,1991-05-27,1991,05,27,"Hush now, don't you cry Wipe away the teardrop from your eye You're lying safe in bed It was all a bad dream Spinning in your head Your mind tricked you to feel the pain Of someone close to you leaving the game of life So here it is, another chance Wide awake you face the day Your dream is over... or has it just begun?  There's a place I like to hide A doorway that I run through in the night Relax child, you were there But only didn't realize and you were scared It's a place where you will learn To face your fears, retrace the years ...  ",-0.5181,0.134,0.152,0.714
2093,Rhythm Of My Heart,Rod Stewart,1991-05-27,1991,05,27,"Across the street, the river runs Down in the gutter, life is slipping away Love may still exist in another place Running undercover of a helicopter blade The flames are getting higher in effigy Burning down the bridges of my memory Love may still be alive somewhere, some day Where they're downing only deer A hundred steel towns away  Oh, the rhythm of my heart Is beating like a drum With the words ""I love you"" Rolling off my tongue No, never will I roam For I know my place is home Where the ocean meets the sky I'll be sailing  ...  ",0.926,0.157,0.046,0.797
2094,Miracle,Whitney Houston,1991-05-27,1991,05,27,"(um, hmm, hmm.) (yea-yeah) How could I throw away a miracle How could I face another day It's all of my doing I made a choice And today I pay My heart is full of pain How could you understand The way I feel How could you relate to so much pain Seems as though nothing can comfort me So today I pray That someone should listen  For nothing should matter Not when love grows inside you The choice is yours There's a miracle in store ...  ",0.7347,0.152,0.118,0.73
2095,Unbelievable,EMF,1991-05-27,1991,05,27,"Oh! (what the fuck?) (What the fuck? whoa, man) You burden me with your questions You'd have me tell no lies You're always asking what it's all about Don't listen to my replies You say to me I don't talk enough But when I do I'm a fool These times I've spent, I've realized To shoot through and leave you The things you say Your purple prose just gives you away The things you say You're unbelievable Oh! (what the fuck?) (What the fuck? whoa, man) You burden me with your problems By telling me more about mine I'm always so concerned With the way you say You've always go to stop To think of us being one Is more than I ever know But this time, I realize ...  ",-0.9797,0.012,0.211,0.776
2096,I Touch Myself,Divinyls,1991-05-27,1991,05,27,"I love myself I want you to love me When I'm feelin' down I want you above me I search myself I want you to find me I forget myself I want you to remind me  I don't want anybody else When I think about you I touch myself I don't want anybody else Oh no, oh no, oh no  You're the one who makes me happy honey You're the sun who makes me shine When you're around I'm always laughing I want to make you mine I close my eyes ...  ",0.9169,0.252,0.088,0.66
2097,Here We Go,C+C Music Factory/F. Williams,1991-05-27,1991,05,27,"[guitar solo intro] You all want this party started? right? you all want this party started ... quickly! right? play that beat. play that beat. (bang) play that beat. play that beat. (bang) play that beat. play that beat. (bang) play that beat. play that beat. (bang) go go here we go! go go here we go! go go here we go! go go here we go! ah-h-h-h freak out! Hit me! Slam it baby! Enter the jam. the party is packed and i rapped girls wall to wall. there's my man hanging out at the back till i cruise slide through the dance floor i've never seen the club so hyped before get off the mic if you're bored back to back, front to front, door to door everybody dance to the new sound rock and roll soul to soul. i bring it down. >from the bottom to the top. from the top to the bottom. hmm i've got 'em. people everywhere they jump, they swing their hair, they shake their derriere. oh yeah. so loosen your body and let me take control. let's rock and roll. Here we go. here we go. here we go, here we go, here we go. here we go. here we go. here we go, here we go, here we go. We're gonna rock and roll we're gonna move this sound we're gonna make a groove everybody move everybody movin' yeah everybody move. yeah. ah-h-h-h freak out! Whenever your at the club and dance to rap or acid come on get with it. that's it. throw your hands in the air. scream go! go! go! rock and roll will go with the flow. yo! ...  ",0.9725,0.138,0.048,0.814
2098,Baby Baby,Amy Grant,1991-05-27,1991,05,27,"Baby, baby I'm taken with the notion To love you with the sweetest of devotion. Baby, baby  My tender love will flow from The bluest sky to the deepest ocean. Stop for a minute  Baby, I'm so glad you're mine, yeah You're mine. Baby, baby  The stars are shining for you And just like me I'm sure that they adore you. Baby, baby Go walking through the forest  ...  ",0.974,0.297,0.025,0.678
2099,Strike It Up,Black Box,1991-05-27,1991,05,27,"Strike it up, this band is gonna play my tune Strike it up, I wanna I wanna tell you so Strike it up, nobody's gonna stop my sound Strike it up, you know how lonely one can feel  If I have the line and you have the bass Then strike it up and you'll find the rhythm's on time Line after line, going straight to your mind 'Cause hyping the place is what we're all about  Moving your waist to the bass is no doubt Roll up the groove, melody is essential Drop the knowledge on this instrumental Dance your doubts about house music  You've got the body so why don't you use it? Naturally swinging your thing to the song ...  ",-0.8979,0.033,0.161,0.806
2100,Power Of Love/Love Power,Luther Vandross,1991-05-27,1991,05,27,"When I say goodbye it is never for long 'Cause I know our love still lives on It will be again exactly like it was 'Cause I believe in the power of love  When you're close I can feel the power When it's love I can always tell Love for me is the best thing now It's something that I know so well  Hold me closer and every minute Of every hour, feel the power of love, yeah Hold me tighter and take me higher And feel the fire of the power of love  Did you know that your feelings show You thought your love was locked up inside But when your senses start to overload Love is something you should never hide  You've got to believe in love It's a feeling that's next to none Can't stop until we are one With the power of love  Tell everyone to try I promise you'll reach the sky One thing that we can't deny Is the power of love  So close your eyes and you can feel it Comin' straight from above, it's the power of love You can't deny it, so don't even try it ...  ",0.9967,0.306,0.027,0.667
2101,Written All Over Your Face,The Rude Boys,1991-05-27,1991,05,27,Its written all over your face you dont have to say a word just smile a smile a smile a smile for me its better than any word i ever heard I know that im a very lucky guy to have someone like you i never met a girl in my life like you before you make all my dreams come true I love the way you carry you you have a lot of class and good taste and you dont have to say how much you care for me because its written all over your face Dont you know ...  ,0.987,0.323,0.0,0.677
2102,Don't Treat Me Bad,Firehouse,1991-05-27,1991,05,27,"Oh, I never thought you'd hurt me, I guess you live and learn That when you're playin' with fire, you're bound to get burned Oh, I've been mistreated, I've been used before I get kicked in the face still I come back for more But I won't cry no more 'cause the tears are all in vain  We can pick up the pieces and start it all again Let's just get back to the way it was before Oh, girl I can't take anymore Baby, don't treat me bad  This could be the best thing that you'll ever have Baby, don't treat me bad You can do anything but baby, don't treat me bad Oh, don't treat me bad I gave it everything but you threw it all away ...  ",0.7208,0.136,0.1,0.763
2103,Couple Days Off,Huey Lewis & The News,1991-05-27,1991,05,27,"Yeah alright  I like my job and I don't mind the work But eleven out of twelve is bound to hurt The pay's pretty good and the benefits are fine But I got a little girl and I wanna make her mine  Don't mind telling you I get a little mad To get a bit ahead takes all the time I have Don't misunderstand me, I'm not getting soft All I want is a couple days off  Yeah can't wait for the weekend Ah baby just can't wait no  ...  ",0.9245,0.255,0.065,0.68
2104,Joyride,Roxette,1991-05-27,1991,05,27,"Hello, you fool, I love you C'mon join the joyride I hit the road out of nowhere  I had to jump in my car And be a rider in a love game  Following the stars Don't need no book of wisdom I get no money talk at all She has a train goin' downtown She's got a club on the moon But she's tellin' all her secrets  In a wonderful balloon She's the heart of the fun fair She's got me whistlin' her private tune ...  ",0.9758,0.297,0.03,0.673
2105,What Comes Naturally,Sheena Easton,1991-05-27,1991,05,27,"Let's get together and do What comes naturally  I've been holding back my love For such a long time Nobody's come along that I would want to call mine  My phone's been ringing but My heart, it just wont answer I can't pretend cause It's love I'm after  (I've been looking) I was not prepared for What I saw in your eyes I saw something I've been Waiting for a long time  (Let's get together) We just met but I know That you're no stranger I can tell that My heart's in danger  I've been looking for you You've been looking for me Let's get together and Do what comes naturally There's a time to be wild There's a time to be free Let's get together and Do what comes naturally  I could play hard to get But what good would that do me You'd look into my eyes and You would see right through me  This is a powerful feeling That we're feeling I can't deny It's my heart you're stealing ...  ",0.9235,0.161,0.091,0.748
2106,Playground,Another Bad Creation,1991-05-27,1991,05,27,"Yeah, boy, another ABC card Coming from the playground Take it straight back to the bricks Yo, Chris, tell em what it is  Chilling cooler then a squeak Kicking dirt on my sneakers Suckers on the corner Looking down at their beepers  They couldn't get a Job or a nice home So they wanna stay and Wait for the pay-phone  Take JoJo He's the youngest Girls jock him cause He's reverse dressed  Strolling through The neighborhood Sweating their brother Trying to see why He's doing good  Rolling through the park Trying to make another hit Little do they know That soldier's legit  I'm not saying this To put nobody down This is what I see At the playground, you know  Aww yeah Another ABC smash Gonna make you mad  Come on, come on everybody And guess who's up next Kick it  L-I-L D-A-V-E Four feet, shorty of the crew Just let me get on the mic And show you what I can do When I'm all alone Cold rockin on the microphone At home, playing under the phone Large is how I'm living, homes  ...  ",0.2023,0.071,0.062,0.868
2107,You Don't Have To Go Home Tonight,The Triplets,1991-05-27,1991,05,27,"I'm over my head, I'm in too deep The hours getting late and it's time to leave I'm missing you before you're gone Don't understand what's in my heart I look at you and don't know where to start Should I let it show that somethings changing Cos it's feeling so right That I hear myself say  Chorus You don't have to go home tonight Stay until the light of day Keep this fire alive Lay your heart next to mine ...  ",-0.2617,0.049,0.073,0.878
2108,Mama Said Knock You Out,LL Cool J,1991-05-27,1991,05,27,"C'mon man  And with the local DDC news, LL Cool J with a triumphant comeback  but tonite...  Don't call it a comeback I been here for years I'm Rockin' my peers Puttin' suckers in fear Makin' the tears rain down like a monsoon Listen to the bass go boom Explosions, overpowerin' Over the competition, I'm towerin' Records shock When I drop these lyrics That'll make you call the cops Don't you dare stare You betta move Don't ever compare  me to the rest They'll all get sliced and diced Competition's payin' the price  I'm gonna knock you out Mama said knock you out I'm gonna knock you out Mama said knock you out I'm gonna knock you out  Mama said knock you out I'm gonna knock you out Mama said knock you out  Don't you call this no regular jam I'm gonna rock this land I'm gonna take this itty-bitty world by storm And I'm just getting warm Just like Mohammad Ali, they called him Cassius Watch me bash this Beat like a skull Dontcha know I gotta beef wit' Why don't you rip with me, the maniac psycho Cuz when I pull out my jammy, get ready cuz it might go Blauh! How do you like me now? The ripper will not allow ...  ",-0.75,0.094,0.112,0.794
2109,Do You Want Me,Salt-N-Pepa,1991-05-27,1991,05,27,"You said it loud, and I heard you Never tried to hurt you Some say I'm old-fashioned I like to take my time and do it slow You know with the flow But don't try to rush it So ride it like a horse And let nature take its course Get to know each other Be my friend not just my lover Share your thoughts with me Love my mind not just my body, baby  Do you really want me, baby? Let me know Cuz if you really like me I suggest you tell me so Got no time for silly games, that ain't even why I came Cuz I may be the kind of guy you like  ...  ",0.8845,0.169,0.068,0.764
2110,Here I Am (Come And Take Me),UB40,1991-05-27,1991,05,27,"If you are a big big tree We are a small life Chopper ready, ready to cut you down Ready, sharpened to cut you down  I can't believe that it's real The way that you make me feel A burning deep down inside A love that I cannot hide  I know it's you and me baby That makes these world go round And keeping you in love with me baby Laying all my troubles down  ...  ",0.8812,0.206,0.085,0.709
2111,My Heart Is Failing Me,Riff,1991-05-27,1991,05,27,"Hear come the tear drops falling again,  Seems like the night has come to an end,  I wonder why I feel like my heart if failing me.  When you were here I knew what to do Now I just waste time thinking of you ...  ",-0.4019,0.103,0.158,0.739
2112,"Right Here, Right Now",Jesus Jones,1991-05-27,1991,05,27,"A woman on the radio talks about revolution When it's already passed her by Bob Dylan didn't have this to sing about You know it feels good to be alive I was alive and I waited, waited I was alive and I waited for this Right here, right now There is no other place I want to be Right here, right now ...  ",0.8316,0.184,0.034,0.782
2113,Walking In Memphis,Marc Cohn,1991-05-27,1991,05,27,"Put on my blue suede shoes And I boarded the plane Touched down in the land of the Delta Blues In the middle of the pouring rain W.C. Handy Won't you look down over me Yeah, I got a first class ticket But I'm as blue as a boy can be Then I'm walking in Memphis Was walking with my feet, ten feet off of Beale Walking in Memphis But do I really feel the way I feel Saw the ghost of Elvis On Union Avenue Followed him up to the gates of Graceland Then I watched him walk right through Now security they did not see him They just hovered 'round his tomb ...  ",0.3182,0.041,0.021,0.938
2114,We Want The Funk,Gerardo,1991-05-27,1991,05,27,"Excuse me, where have I seen you? They tend to ask me A humble answer I give them As we start to get closer But then even more so They all persist on rubbing my torso Im Latin but I aint wrapping in satin No, that old disco look just aint happening Im fresh and new and making my debut So let me run this information by you Its true we outdo, it has become an issue Love em and leave em fast we wont miss you Its tradition were well conditioned We outlast the competition, so listen We dont care too much about kissing No, we know just what youve been missing Were straight out and blunt We dont put up with stunts Baby, you know what we want  We want the funk Give up the funk We need the funk Gotta have that funk  Dont play shy, dont expect long good-byes ...  ",0.8829,0.158,0.101,0.741
2115,Love At First Sight,Styx,1991-05-27,1991,05,27,,0.0,0.0,0.0,0.0
2116,Voices That Care,Voices That Care,1991-05-27,1991,05,27,"(Ralph Tresvant) Lonely fear lights up the sky Can't help but wonder why  (Ralph Tresvant & Randy Travis) You're so far away  (Celine Dion) There, you had to take a stand In someone else's land Life can be so strange  (Peter Cetera) I wish we never had to choose To either win or lose We could find a way  (Bobby Brown) We could find a way  (Brenda Russell) But I won't turn my back again  (Bobby Brown) Turn my back again  (Brenda Russell) Your honor I'll defend  (Jani Lane:) So hurry home till then  (Luther Vandross) (Till Then)  Chorus: Stand tall, stand proud Voices that care Are crying out loud And when you close Your eyes tonight Feel in your heart ...  ",0.8508,0.151,0.114,0.736
2117,How Can I Ease The Pain,Lisa Fischer,1991-05-27,1991,05,27,"All alone, on my knees I pray For the strength to stay away In and out, out and in you go I feel your fire Then I lose my self control  How can I ease the pain When I know your coming back again And how can I ease the pain in my heart  How can I ease the pain When I know your coming back again And how can I ease the pain in my heart How can I ease the pain  Everytime that I let you in You take away something deep within ...  ",-0.765,0.161,0.211,0.627
2118,(If There Was) Any Other Way,Celine Dion,1991-05-27,1991,05,27,Sorry I know I'm late Guess I lost all track of time Started walking and couldn't stop Turning it over in my mind Trying to make some sense of it Trying to make the pieces fit I thought I covered my tracks so well But now he says he knew about it from the start Yeah he knew about us all along  If there was any other way love Don't you think I've tried to find it Don't you think I want to stay If there was any other way love There's no way out of this There just ain't any other way ...  ,0.9137,0.156,0.062,0.782
2119,More Than Ever,Nelson,1991-05-27,1991,05,27,Do I Do I love you baby YeahYeahYeahYeah More than ever I remember all I wanted in a lover Was just a pretty face but all I found were hearts of stone Spent a lifetime On the road to nowhere till I found my way back home You gave me shelter from the cold and the rain - whoa and Now I know pleasure where there used to be pain  Chorus: Do I Do I love you baby ...  ,0.926,0.218,0.054,0.728
2120,Gypsy Woman (She's Homeless),Crystal Waters,1991-05-27,1991,05,27,"She wakes up early every morning Just to do her hair now Because she cares yeah  Her day oh wouldn't be right Without her make up She's never had a make up  She's just like you and me But she's homeless, she's homeless As she stands there singing for money.  La da dee la dee da La da dee la dee da La da dee la dee da La da dee la dee da La da dee la dee da La da dee la dee da  In my sleep I see her begging Preaching please Although her body is not mine I ask now why God why ...  ",0.8779,0.108,0.0,0.892
2121,She Talks To Angels,The Black Crowes,1991-05-27,1991,05,27,"She never mentions the word addiction In certain company Yes, she'll tell you she's an orphan After you meet her family  She paints her eyes as black as night now Pulls those shades down tight Yeah, she gives a smile when the pain come The pain gonna make everything alright  Says she talks to angels They call her out by her name Oh yeah, she talks to angels Says they call her out by her name  She keeps a lock of hair in her pocket She wears a cross around her neck Yes, the hair is from a little boy ...  ",0.7783,0.148,0.059,0.793
2122,I'll Never Let You Go,Steelheart,1991-05-27,1991,05,27,"Angel eyes, you have angel eyes Such a smile, lights up my life, ohh You're a dream come true, now I'm holding you And I'll never, never let you go, I will never let you go  First time I laid my eyes upon you All my dreams were answered First time I kissed your tender lips My love to you I surrendered, ohh  I'll never let you go ...  ",0.9413,0.228,0.0,0.772
2123,Never Gonna Let You Down,Surface,1991-05-27,1991,05,27,forever i will love you forever i will be true forever i'll always be here by your side and every morning i'll be there when you open your eyes  never gonna let you down i'll always be around i'll be here for you because i love you never gonna let you down i'll always be around i'll be here for you i love you  never no never no never no never won't let you down ...  ,0.9641,0.245,0.0,0.755
2124,Cry For Help,Rick Astley,1991-05-27,1991,05,27,She's taken my time Convinced me she's fine But when she leaves I'm not so sure  It's always the same She's playing her game And when she goes I feel to blame  Why won't she say She needs me? I know she's not As strong as she seems  Why don't I see Her cry for help? Why don't I feel Her cry for help? Why don't I hear Her cry for help?  I wandered around The streets of this town Trying to find sense in it all  The rain on my face It covers the trace ...  ,0.9253,0.21,0.069,0.721
2125,Place In This World,Michael W. Smith,1991-05-27,1991,05,27,"Searching every day to find my Place in this world Place in this world I can't seem to remember what I've lost on the way Fighting everyday to find my Place in this world Place in this world I am starting to lose control  Show me the way to the light Everything is turning black Reminisce the days when I felt the joy and it's One last chance to get myself out Only I can't believe what it is to come.  Feel the pain I have kept to myself Fly again For one last time Can't go back To what I was It's time for me to Change, to change, What I've become!  ...  ",-0.6476,0.049,0.093,0.858
2126,People Are Still Having Sex,LaTour,1991-05-27,1991,05,27,"Have you noticed, that people are still having sex? All the denouncement, had absolutely no effect. Parents and counselors, constantly scorn them. But people are still having sex and nothing seems to stop them. Do you realize that people are still having sex? They've been told not to, perhaps they are perplexed. When you see them holding hands, they're making future plans to engage in the activity. Do you understand me? People are still having sex. Lust keeps on lurking. Nothing makes them stop. This aids things not working. ...  ",-0.5199,0.063,0.097,0.841
2127,Save Some Love,Keedy,1991-05-27,1991,05,27,Now I lay me down to sleep Pray for your love to keep If you should leave before the dawn remember this while you are gone  Sometimes I feel like your swinging door Wth you walking in and out and in and out Ive never been in so before and then I'd have to do without you   Guess I thought i could be strong Guess I could not wait too long Guess you just can't do no wrong So baby could you ...  ,0.903,0.183,0.05,0.766
2128,A Better Love,Londonbeat,1991-05-27,1991,05,27,I remember how The sun came shining through the trees Made shadows on the road I was driving home The morning after with the taste of you Still on my tongue  You are my safety zone I live and breathe in you  I'll never find a better love not in a minute ...  ,-0.4541,0.052,0.108,0.84
2129,It's A Shame (My Sister),Monie Love Featuring True Image,1991-05-27,1991,05,27,,0.0,0.0,0.0,0.0
2130,Piece Of My Heart,Tara Kemp,1991-05-27,1991,05,27,Come on come on Come on come on Didn't I make you feel You were the only man Mmmm and didn't I give you everything That a woman possibly can You know I did Each time I tell myself That I think Ive had enough Im gonna show you A woman can be tough CHORUS: I want you to come on come on come on come on hey (take it) Take another little piece of my heart now baby (break it) ...  ,-0.0516,0.017,0.02,0.963
2131,Does Anybody Really Fall In Love Anymore?,Kane Roberts,1991-05-27,1991,05,27,Kane Roberts Miscellaneous Does Anybody Really Fall In Love Anymore? Does Anybody Really Fall In Love Anymore? Kane Roberts I walked down the street People passing me by They look me up and down But they don't look me in the eye I'm just another stranger In my own home town Looking for an angel But heaven can't be found ...  ,0.9272,0.181,0.0,0.819
2132,Come Again,Damn Yankees,1991-05-27,1991,05,27,"Written by Tommy Shaw, Jack Blades, Ted Nugent  I was a loner crusin' with the wind I wasn't lookin' when you pulled me in I had to leave you like I always did You knew damn well I'd come again  Now I'm falling where I've never been My resistance is wearing thin Somewhere in the distance like a long lost friend Whoa oh oh oh, yeah-- Lord, here I come again Come again  Yeah Been so long since I've seen you girl Swear I've been around the world Every room is an empty space In the darkness I see your face ...  ",0.1027,0.115,0.139,0.746
2133,I've Been Thinking About You,Londonbeat,1991-05-27,1991,05,27,"We must have been stone crazy When we thought we were just friends 'Cause I miss you, baby And I've got those feelings again I guess I'm all confused about you I feel so in love Oh, baby, what can I do?  I've been thinking about you I've been thinking about you I've been thinking about you I've been thinking about you, shi-pow-pow  Suddenly we're strangers I watch you walking away She was my one temptation Oh, I did not want her to stay Deep down, I'm still confused about you I feel so in love Oh, baby, what can I do?  ...  ",0.7646,0.114,0.09,0.796
2134,Lily Was Here,David A. Stewart Introducing Candy Dulfer,1991-05-27,1991,05,27,,0.0,0.0,0.0,0.0
2135,You're In Love,Wilson Phillips,1991-05-27,1991,05,27,"Open the door and come in, I´m so glad to see you my friend, I don´t know how long it´s been Havin' these feelings again And now I see that you're so happy, and oohhh It just sets me free and I like to see us as good friends as we used to be My love,  You're in love That´s the way it should be ´Cause I want you to be happy You're in love And I know That you're not in love with me, oohhh It´s enough for me to know that you're in love ...  ",0.9945,0.394,0.0,0.606
2136,Going Through The Motions,Aftershock,1991-05-27,1991,05,27,"Dime porque Tell me why Que ha pensando You need to tell me what you're thinking  I can see it in your eyes Every tear, every cry Something's telling me That maybe it's not the same  Oh, you can tell me, it's all right Everything will be fine But if my heart doesn't know it If you can't show it You're giving me the notion  That we're going Through the motions of love If you're going through the motions Listen to me, if you really love me You've got to do more than try If you're going through the motions  If you really love me You've got to do much more than try Kick it to 'em, frost  Give you something going home Let's try to be strong ...  ",0.9607,0.155,0.021,0.824
2137,Whatever You Want,Tony Toni Tone,1991-05-27,1991,05,27,"I don't wish you no bad luck baby i don't wish you no strain i only want to expose your life to the finer things i offer you my company girl you don't need no sympathy, just me some one who cares Refrain whatever you want girl you know i can provide whatever you need (whatever you need baby) call six three two twenty-one three five Now maybe i should drive right over show you my new ride ...  ",0.0869,0.164,0.148,0.688
